0.47768638,Nomura
0.47242284,Nomura
0.41037858,Nomura
0.47472423,Nomura
0.5105606,Nomura
0.52922356,Nomura
0.45959607,Nomura
0.4573432,Nomura
0.427951,Nomura
0.49627566,Nomura
0.47286025,Nomura
0.45356363,Nomura
0.42029095,Nomura
0.43062463,Nomura
0.5427995,Nomura
0.42522812,Nomura
0.47688073,Nomura
0.48326552,Nomura
0.40946138,Nomura
0.42091098,Nomura
0.37493175,Nomura
0.4490498,Nomura
0.5038759,Nomura
0.5116418,Nomura
0.46942264,Nomura
0.48392287,Nomura
0.41117686,Nomura
0.4685371,Nomura
0.5146872,Nomura
0.437142,Nomura
0.43871415,Nomura
0.45093247,Nomura
0.44588822,Nomura
0.48403916,juan
0.50564003,Nomura
0.50570935,Nomura
0.46435952,Nomura
0.40041006,Nomura
0.54651856,Nomura
0.36675748,Nomura
0.52673113,Nomura
0.5053131,Nomura
0.48104426,Nomura
0.43052733,Nomura
0.42989057,Nomura
0.4986788,Nomura
0.55923206,Nomura
0.53402126,juan
0.46816418,Nomura
0.44425124,Nomura
0.45029852,Nomura
0.48048928,Nomura
0.40268892,Nomura
0.40184006,Nomura
0.48280993,Nomura
0.46995723,Nomura
0.4166539,Nomura
0.5171792,Nomura
0.41217628,Nomura
0.4189963,Nomura
0.43076238,Nomura
0.4210972,Nomura
0.4554994,Nomura
0.4167164,Nomura
0.3581007,Nomura
0.47367448,Nomura
0.44806486,Nomura
0.44601375,juan
0.37838882,Nomura
0.45458913,Nomura
0.48625723,Nomura
0.5095224,Nomura
0.5286858,Nomura
0.48462605,juan
0.5032978,Nomura
0.4045705,Nomura
0.45572096,Nomura
0.5176135,juan
0.47992283,Nomura
0.49698207,Nomura
0.40884757,Nomura
0.4686426,Nomura
0.49224058,Nomura
0.4679873,Nomura
0.51373714,juan
0.45527792,Nomura
0.4341098,Nomura
0.47357962,Nomura
0.4528051,Nomura
0.5024141,Nomura
0.4694109,juan
0.5112877,Nomura
0.541814,Nomura
0.5283239,Nomura
0.54271996,Nomura
0.5117535,Nomura
0.48822522,Nomura
0.49638402,Nomura
0.47160214,Nomura
0.4200816,Nomura
0.37096015,Nomura
0.4663973,Nomura
0.42625454,Nomura
0.500948,juan
0.42692474,Nomura
0.4341553,Nomura
0.4967824,Nomura
0.43656406,Nomura
0.43682277,Nomura
0.4637407,Nomura
0.4276105,Nomura
0.43267435,Nomura
0.43682843,Nomura
0.42912462,Nomura
0.39478093,Nomura
0.52190197,Nomura
0.45265824,Nomura
0.46574286,juan
0.41743726,Nomura
0.42156062,Nomura
